hit_id,ch0,ch1,value
14251,102,971,0.0198438
14252,4,1232,0.0545247
14252,5,1238,0.0615877
14252,2,1212,0.0102426
14252,4,1236,0.0298924
14252,3,1215,0.0612495
14252,5,1240,0.0676715
14252,5,1241,0.054266
14252,4,1235,0.060952
14252,4,1231,0.0510691
14252,4,1224,0.0351393
14252,3,1216,0.0540764
14252,5,1237,0.0671953
14252,3,1212,0.0373979
14252,4,1226,0.0612712
14252,3,1223,0.0580362
14252,3,1214,0.0448414
14252,3,1218,0.0584059
14252,3,1222,0.0492335
14252,5,1244,0.0533423
14252,3,1219,0.0510825
14252,5,1236,0.030182
14252,5,1246,0.0147899
14252,3,1217,0.0506955
14252,5,1242,0.0642956
14252,4,1229,0.0583777
14252,3,1213,0.0496708
14252,4,1227,0.0471656
14252,2,1209,0.0456201
14252,5,1243,0.0660893
14252,4,1228,0.0600174
14252,5,1245,0.0470614
14252,2,1210,0.0595874
14252,3,1224,0.0178036
14252,4,1234,0.0499268
14252,4,1225,0.0542515
14252,2,1211,0.0521192
14252,3,1221,0.0531834
14252,5,1239,0.0511886
14252,4,1230,0.0587511
14252,3,1220,0.0503955
14252,4,1233,0.0570924
14253,119,432,0.04158
14253,119,444,0.0638563
14253,118,416,0.0468849
14253,119,438,0.0679707
14253,118,421,0.0462126
14253,119,433,0.0627969
14253,118,422,0.0583135
14253,118,415,0.0491595
14253,118,419,0.0593409
14253,118,414,0.0518365
14253,119,442,0.0515003
14253,117,407,0.0568895
14253,118,413,0.050621
14253,118,417,0.05556
14253,118,426,0.0551467
14253,118,423,0.0504861
14253,118,427,0.0525925
14253,119,445,0.0659483
14253,119,428,0.000559197
14253,119,429,0.0574592
14253,119,440,0.0598146
14253,119,431,0.0553708
14253,119,441,0.052522
14253,119,430,0.0470083
14253,118,412,0.046869
14253,119,437,0.0530778
14253,119,446,0.0302025
14253,117,405,0.0303538
14253,118,409,0.0272381
14253,119,443,0.0525313
14253,117,406,0.0594291
14253,117,409,0.0290587
14253,117,408,0.0492112
14253,118,424,0.0637783
14253,118,418,0.0596758
14253,118,411,0.0556585
14253,118,420,0.0527332
14253,119,435,0.0573088
14253,118,410,0.0657743
14253,119,436,0.0493231
14253,119,439,0.0574246
14253,118,428,0.0699409
14253,118,425,0.0574145
14253,119,434,0.0572789
14254,81,1173,0.00829654
14254,81,1186,0.0632985
14254,80,1162,0.0489578
14254,80,1165,0.0525551
14254,81,1189,0.0336544
14254,80,1167,0.0637637
14254,81,1180,0.0488001
14254,80,1169,0.0568172
14254,81,1176,0.0603193
14254,81,1182,0.0505467
14254,80,1166,0.0543324
14254,80,1164,0.0590747
14254,82,1192,0.0572215
14254,81,1184,0.0564108
14254,82,1189,0.0187096
14254,80,1172,0.0628153
14254,82,1197,0.0532926
14254,82,1193,0.0583142
14254,80,1170,0.0560638
14254,81,1179,0.0487412
14254,81,1188,0.0665244
14254,82,1195,0.0565977
14254,81,1181,0.0629498
14254,80,1161,0.00699921
14254,82,1194,0.065234
14254,81,1185,0.0561953
14254,80,1173,0.0437603
14254,81,1175,0.0647015
14254,80,1168,0.0659515
14254,82,1196,0.0632702
14254,80,1171,0.0594295
14254,81,1187,0.049501
14254,82,1198,0.0512801
14254,81,1174,0.0543906
14254,81,1183,0.0536536
14254,81,1177,0.0556762
14254,82,1190,0.0529838
14254,81,1178,0.0627031
14254,80,1163,0.0634745
14254,82,1191,0.0580562
14255,330,86,0.058486
14255,330,102,0.0596642
14255,330,64,0.0554262
14255,330,67,0.0550028
14255,330,104,0.0493113
14255,330,82,0.0594313
14255,330,95,0.0592365
14255,330,68,0.0448781
14255,330,105,0.0539461
14255,330,78,0.0594736
14255,330,103,0.0469747
14255,330,101,0.0524007
14255,330,98,0.0561626
14255,330,80,0.0517031
14255,330,65,0.0521679
14255,330,74,0.055034
14255,330,69,0.0588598
14255,330,75,0.0567197
14255,330,60,0.0606761
14255,330,85,0.047659
14255,330,90,0.0561955
14255,330,89,0.0629887
14255,330,96,0.0682536
14255,330,87,0.0483299
14255,330,94,0.0539767
14255,330,76,0.0517231
14255,330,99,0.0510124
14255,330,100,0.0530029
14255,330,61,0.0644472
14255,330,83,0.0524053
14255,330,93,0.050329
14255,330,72,0.0487616
14255,330,70,0.051548
14255,330,106,0.0192914
14255,330,97,0.0622966
14255,330,88,0.0586704
14255,330,63,0.0457538
14255,330,73,0.0572489
14255,330,84,0.0412126
14255,330,79,0.0577618
14255,330,66,0.054373
14255,330,59,0.0412739
14255,330,71,0.0447562
14255,330,62,0.0542473
14255,330,91,0.0476181
14255,330,92,0.0528434
14255,330,77,0.0571036
14255,330,81,0.0625338
14256,47,552,0.0613211
14256,46,537,0.0508053
14256,48,564,0.061351
14256,48,577,0.0571689
14256,47,554,0.0587776
14256,46,541,0.058532
14256,48,578,0.0531888
14256,46,536,0.0511481
14256,47,563,0.0402963
14256,47,560,0.0541731
14256,48,580,0.000727746
14256,47,556,0.0681674
14256,48,566,0.0582892
14256,48,565,0.057034
14256,46,540,0.0639557
14256,48,576,0.0610434
14256,48,567,0.0627929
14256,47,553,0.0640578
14256,48,572,0.05587
14256,47,550,0.0479381
14256,46,546,0.047015
14256,48,575,0.0589363
14256,46,543,0.0547695
14256,48,570,0.0572246
14256,47,547,0.0587769
14256,48,563,0.01876
14256,47,551,0.0523993
14256,48,574,0.047589
14256,47,548,0.0610207
14256,46,542,0.0548375
14256,46,538,0.0570405
14256,48,571,0.059816
14256,47,558,0.0522486
14256,48,579,0.0601157
14256,47,546,0.00797535
14256,47,561,0.0632642
14256,47,555,0.0509959
14256,48,569,0.0424935
14256,46,539,0.0608114
14256,46,545,0.0522032
14256,47,562,0.0459534
14256,47,559,0.0552343
14256,47,557,0.0655261
14256,48,573,0.0660603
14256,48,568,0.0649372
14256,47,549,0.0542869
14256,46,544,0.0569567
14257,297,198,0.0578542
14257,297,169,0.0584184
14257,297,185,0.0645821
14257,297,201,0.0557797
14257,297,168,0.0556134
14257,297,208,0.0577843
14257,297,163,0.06399
14257,297,184,0.0505312
14257,297,183,0.058632
14257,297,194,0.046669
14257,297,195,0.0525098
14257,297,166,0.0510484
14257,297,192,0.0603633
14257,297,175,0.0616259
14257,297,205,0.0472459
14257,297,200,0.0492416
14257,297,204,0.0552326
14257,297,179,0.050631
14257,297,165,0.0530816
14257,297,209,0.0157194
14257,297,193,0.0648298
14257,297,172,0.0638018
14257,297,206,0.066421
14257,297,167,0.0517256
14257,297,191,0.061536
14257,297,189,0.0634509
14257,297,180,0.0635795
14257,297,186,0.0532424
14257,297,203,0.0543905
14257,297,207,0.0539906
14257,297,161,0.053918
14257,297,178,0.0590854
14257,297,162,0.050868
14257,297,181,0.0658318
14257,297,199,0.0590516
14257,297,160,0.0512827
14257,297,188,0.063734
14257,297,190,0.055578
14257,297,170,0.0511125
14257,297,197,0.0548343
14257,297,171,0.0509131
14257,297,187,0.0543551
14257,297,174,0.0607956
14257,297,182,0.0611902
14257,297,164,0.0550277
14257,297,177,0.0474083
14257,297,173,0.0610533
14257,297,159,0.0313003
14257,297,196,0.0645805
14257,297,202,0.055401
14257,297,176,0.0490303
14258,284,538,0.0581914
14258,284,514,0.0692519
14258,284,519,0.0654638
14258,284,546,0.0519869
14258,284,526,0.0610853
14258,284,517,0.060426
14258,284,512,0.0234231
14258,284,540,0.0652128
14258,283,511,0.0524245
14258,284,552,0.0492008
14258,284,535,0.0576766
14258,284,531,0.0590146
14258,284,527,0.0492592
14258,284,542,0.0732127
14258,284,545,0.064709
14258,284,529,0.0552932
14258,284,533,0.0595948
14258,284,516,0.0582651
14258,284,536,0.0574547
14258,284,515,0.050783
14258,284,530,0.0606079
14258,284,537,0.0657314
14258,284,553,0.0647191
14258,284,528,0.0580505
14258,284,544,0.053901
14258,284,543,0.052551
14258,284,547,0.0568873
14258,284,551,0.0631735
14258,283,510,0.033453
14258,284,524,0.0611131
14258,284,534,0.052479
14258,284,541,0.0597494
14258,284,520,0.052739
14258,283,512,0.0329037
14258,284,523,0.0611621
14258,284,549,0.0541151
14258,284,522,0.0583348
14258,284,539,0.0503887
14258,284,518,0.0702584
14258,284,550,0.0520865
14258,284,521,0.0527685
14258,284,532,0.0614599
14258,284,548,0.0545713
14258,284,525,0.0588933
14258,284,513,0.060898
14258,284,554,0.0257039
14259,18,634,0.0534898
14259,20,626,0.0558294
14259,16,639,0.00180665
14259,16,640,0.0505458
14259,16,641,0.0582292
14259,17,639,0.0717658
14259,17,636,0.0615185
14259,19,631,0.0405948
14259,19,630,0.0568088
14259,18,631,0.0225632
14259,18,632,0.0597843
14259,17,637,0.0614198
14259,18,635,0.0454377
14259,17,638,0.0568824
14259,19,629,0.0518436
14259,19,628,0.0637537
14259,17,635,0.0116861
14259,19,627,0.0321131
14259,20,627,0.0247118
14259,18,633,0.0646615
14259,16,642,0.00180419
14260,113,413,0.0466472
14260,114,426,0.0580569
14260,113,405,0.0532167
14260,114,421,0.0583327
14260,114,432,0.0555893
14260,114,418,0.0581457
14260,113,401,0.06038
14260,113,409,0.057919
14260,112,398,0.054404
14260,114,423,0.0575377
14260,114,434,0.0566637
14260,114,427,0.0582247
14260,112,390,0.00717474
14260,113,399,0.0565091
14260,114,422,0.0624322
14260,112,397,0.0594111
14260,112,393,0.0546863
14260,114,424,0.0529768
14260,114,430,0.0627871
14260,112,391,0.0601344
14260,113,410,0.0502713
14260,113,407,0.058248
14260,113,417,0.00649793
14260,113,406,0.0579912
14260,115,435,0.0111972
14260,114,425,0.0524149
14260,114,417,0.0517137
14260,113,416,0.0542906
14260,113,411,0.055525
14260,113,414,0.0577056
14260,112,395,0.0537452
14260,114,429,0.0570676
14260,112,394,0.0560354
14260,113,415,0.0601464
14260,113,400,0.0483484
14260,113,398,0.00209064
14260,112,392,0.0586736
14260,113,408,0.0524693
14260,113,412,0.0536414
14260,113,402,0.0683658
14260,114,420,0.0576155
14260,114,428,0.0542192
14260,114,419,0.0501238
14260,114,431,0.0601372
14260,114,435,0.0152083
14260,114,433,0.0609023
14260,112,396,0.0548557
14260,113,403,0.0570657
14260,113,404,0.0726227
14261,88,1147,0.0510939
14261,88,1159,0.0281573
14261,87,1135,0.0662618
14261,87,1134,0.0558341
14261,88,1154,0.0472377
14261,87,1143,0.0472044
14261,88,1146,0.0604795
14261,88,1151,0.0563589
14261,89,1159,0.0179163
14261,89,1160,0.0505679
14261,88,1150,0.0585331
14261,87,1138,0.0512598
14261,88,1149,0.0532342
14261,87,1136,0.0584171
14261,87,1133,0.057915
14261,88,1156,0.0592129
14261,88,1157,0.0602445
14261,89,1164,0.0581745
14261,89,1162,0.0626901
14261,88,1155,0.0538458
14261,87,1139,0.0500766
14261,87,1131,0.0568279
14261,88,1158,0.0598179
14261,88,1145,0.0622848
14261,89,1165,0.0435728
14261,89,1161,0.0510526
14261,87,1141,0.0604277
14261,89,1166,0.046634
14261,88,1148,0.0646692
14261,87,1144,0.00986744
14261,87,1142,0.0606054
14261,87,1129,0.0636422
14261,89,1163,0.0565246
14261,87,1128,0.000245888
14261,88,1152,0.0638693
14261,88,1144,0.0485159
14261,88,1153,0.0499705
14261,87,1140,0.0623074
14261,87,1137,0.0608271
14261,87,1130,0.0488065
14261,87,1132,0.0607001
14262,242,20,0.0593446
14262,243,22,0.0592656
14262,243,23,0.0709289
14262,244,28,0.0285529
14262,243,25,0.0142499
14262,244,25,0.0429088
14262,244,27,0.0542784
14262,242,18,0.0331887
14262,244,26,0.0721673
14262,243,21,0.0204653
14262,243,24,0.0634793
14262,242,21,0.0374793
14262,242,19,0.0659394
14263,266,793,0.0608672
14263,266,777,0.0516689
14263,266,780,0.0559485
14263,266,784,0.0570538
14263,266,773,0.0629556
14263,266,806,0.0570971
14263,266,800,0.0571331
14263,266,785,0.0561423
14263,266,809,0.0618182
14263,266,766,0.0569085
14263,265,813,0.0529733
14263,266,782,0.0528154
14263,266,764,0.0561926
14263,266,788,0.0550076
14263,266,791,0.0472799
14263,265,811,0.0599574
14263,266,790,0.0414207
14263,266,779,0.0528646
14263,266,796,0.055465
14263,266,787,0.0538069
14263,266,799,0.0568768
14263,266,763,0.0255389
14263,266,805,0.0650359
14263,266,789,0.0429181
14263,266,768,0.0543088
14263,266,801,0.0531909
14263,266,770,0.0558981
14263,266,798,0.0656449
14263,266,808,0.0562865
14263,266,775,0.0539884
14263,266,786,0.060251
14263,265,812,0.0476963
14263,266,781,0.0556989
14263,266,783,0.049588
14263,266,765,0.051383
14263,266,772,0.0622327
14263,266,792,0.0545511
14263,266,807,0.0704546
14263,266,794,0.059322
14263,266,804,0.0550174
14263,266,802,0.0523091
14263,266,810,0.0415739
14263,266,803,0.0630226
14263,265,810,0.0136947
14263,266,778,0.0597191
14263,266,771,0.0517832
14263,266,769,0.057726
14263,266,797,0.0540543
14263,266,776,0.0594004
14263,266,795,0.0516941
14263,266,767,0.0574386
14263,266,774,0.0653531
14264,214,738,0.0627939
14264,215,754,0.0595929
14264,214,750,0.0507417
14264,214,733,0.0607199
14264,214,736,0.0604448
14264,215,752,0.0619995
14264,215,756,0.0545822
14264,215,769,0.0599214
14264,215,768,0.0582471
14264,215,759,0.0536993
14264,215,765,0.0565049
14264,214,749,0.0617466
14264,215,762,0.0605358
14264,214,739,0.0545287
14264,214,737,0.0426522
14264,214,746,0.0588651
14264,214,745,0.0552678
14264,214,747,0.0565063
14264,215,767,0.0558192
14264,215,753,0.0555476
14264,215,760,0.0654317
14264,215,764,0.0549617
14264,215,766,0.0648025
14264,214,735,0.0567627
14264,215,755,0.0548281
14264,215,771,0.0329933
14264,214,751,0.0397816
14264,215,757,0.0607757
14264,214,740,0.048746
14264,215,761,0.0449963
14264,215,758,0.0595042
14264,214,748,0.0577849
14264,214,734,0.052548
14264,215,770,0.049244
14264,214,744,0.0577763
14264,214,741,0.0610832
14264,215,751,0.0161846
14264,214,742,0.0592274
14264,214,743,0.0507483
14264,214,732,0.0519843
14264,215,763,0.0476784
14265,274,132,0.0510549
14265,274,133,0.0594077
14265,273,124,0.0610819
14265,273,110,0.0524553
14265,274,137,0.0634633
14265,273,96,0.0546148
14265,273,120,0.0574792
14265,273,119,0.064617
14265,273,108,0.0581154
14265,273,117,0.061638
14265,273,99,0.0498106
14265,273,112,0.0654191
14265,273,121,0.0621945
14265,273,95,0.0567122
14265,274,134,0.0716551
14265,273,107,0.0588206
14265,274,136,0.0575073
14265,273,122,0.055899
14265,274,130,0.0506339
14265,273,125,0.0596466
14265,274,138,0.0566018
14265,274,141,0.0204678
14265,273,111,0.0537386
14265,273,113,0.0515494
14265,273,94,0.0131087
14265,274,140,0.0551349
14265,273,105,0.0554365
14265,273,101,0.0593456
14265,273,115,0.0599467
14265,273,127,0.0460554
14265,273,114,0.0577184
14265,273,123,0.0593555
14265,274,139,0.067906
14265,274,128,0.0577683
14265,273,109,0.0541519
14265,273,103,0.0587329
14265,274,129,0.0643334
14265,273,126,0.0539599
14265,273,106,0.0516433
14265,273,116,0.0574825
14265,274,131,0.0601055
14265,274,127,0.016479
14265,273,118,0.0608501
14265,273,104,0.0594782
14265,274,135,0.0492528
14265,273,100,0.0545086
14265,273,98,0.056456
14265,273,97,0.0572775
14265,273,102,0.0546717
14266,333,1177,0.0316669
14266,333,1168,0.0683234
14266,333,1144,0.0527618
14266,333,1157,0.0617585
14266,333,1170,0.0641752
14266,333,1165,0.0474194
14266,333,1164,0.0585036
14266,333,1169,0.0518365
14266,333,1150,0.059626
14266,333,1175,0.0484977
14266,333,1167,0.0607224
14266,333,1154,0.0536582
14266,333,1158,0.0527537
14266,333,1176,0.0563593
14266,333,1172,0.052286
14266,333,1159,0.0556396
14266,333,1152,0.0572652
14266,333,1162,0.058648
14266,333,1149,0.0517261
14266,333,1143,0.0625478
14266,333,1151,0.0558452
14266,333,1156,0.0497466
14266,333,1147,0.071497
14266,333,1146,0.0654061
14266,333,1173,0.0550978
14266,333,1148,0.0545727
14266,333,1153,0.0564094
14266,333,1145,0.054494
14266,333,1166,0.0585352
14266,333,1161,0.0555324
14266,333,1171,0.0538987
14266,333,1174,0.0549535
14266,333,1163,0.0559202
14266,333,1141,0.0459491
14266,333,1155,0.0622943
14266,333,1142,0.0546994
14266,333,1160,0.0464571
14267,163,1167,0.0558209
14267,163,1179,0.0659893
14267,163,1168,0.0527241
14267,162,1155,0.0506667
14267,162,1157,0.0517057
14267,162,1164,0.0111455
14267,163,1164,0.0480995
14267,163,1166,0.0641407
14267,162,1159,0.0631348
14267,162,1158,0.0583776
14267,162,1161,0.0563592
14267,163,1182,0.0492466
14267,163,1181,0.0658468
14267,163,1173,0.0599189
14267,162,1153,0.0447765
14267,162,1156,0.0549299
14267,162,1152,0.0531644
14267,162,1150,0.0524384
14267,163,1185,0.00604356
14267,162,1154,0.05252
14267,163,1169,0.0572237
14267,163,1184,0.0683176
14267,163,1170,0.0563297
14267,162,1151,0.0548443
14267,163,1178,0.0504994
14267,162,1160,0.049673
14267,163,1183,0.0492003
14267,164,1185,0.0519992
14267,163,1172,0.0522183
14267,162,1162,0.0567218
14267,162,1149,0.0124757
14267,163,1171,0.0595775
14267,163,1180,0.0604537
14267,163,1177,0.0684129
14267,162,1163,0.0565947
14267,164,1186,0.022059
14267,163,1174,0.0629861
14267,163,1176,0.0581091
14267,163,1165,0.0629265
14267,163,1175,0.0436795
14268,290,557,0.0477708
14268,290,552,0.0619506
14268,290,541,0.0511366
14268,290,562,0.0523974
14268,290,551,0.0536543
14268,290,534,0.0661271
14268,290,568,0.0395317
14268,290,527,0.0582406
14268,290,547,0.0597964
14268,290,563,0.0633299
14268,290,553,0.0558222
14268,290,536,0.058715
14268,290,537,0.060397
14268,290,533,0.0564045
14268,290,545,0.0672302
14268,290,561,0.0548698
14268,290,529,0.0567007
14268,290,531,0.0530655
14268,290,558,0.0567113
14268,290,548,0.061474
14268,290,546,0.055126
14268,290,565,0.0383484
14268,290,555,0.0596516
14268,290,542,0.0475038
14268,290,559,0.0528927
14268,290,549,0.0442111
14268,290,543,0.0663605
14268,290,535,0.0410264
14268,290,525,0.00756019
14268,290,556,0.0533589
14268,290,526,0.0594028
14268,290,538,0.0652464
14268,290,554,0.0597415
14268,290,530,0.0627575
14268,290,544,0.0570773
14268,290,540,0.0547565
14268,290,550,0.0513495
14268,290,532,0.0572385
14268,290,566,0.0637776
14268,290,560,0.0631633
14268,290,528,0.0561836
14268,290,564,0.0494963
14268,290,539,0.0462879
14268,290,567,0.0389061
14269,131,736,0.0265293
14269,128,707,0.0610786
14269,129,721,0.0655608
14269,130,728,0.0587339
14269,128,705,0.0587365
14269,129,716,0.0456161
14269,128,709,0.0506528
14269,129,722,0.0608717
14269,128,712,0.0482959
14269,130,726,0.0556188
14269,126,687,0.0526067
14269,129,718,0.0614373
14269,127,694,0.05144
14269,128,711,0.0633226
14269,127,698,0.0635307
14269,131,733,0.0161206
14269,129,715,0.0510698
14269,129,723,0.0274362
14269,129,714,0.0473787
14269,128,703,0.0513609
14269,130,723,0.0305098
14269,130,732,0.0580108
14269,127,697,0.0515479
14269,128,710,0.0618174
14269,126,692,0.0505475
14269,126,689,0.0539641
14269,129,717,0.0617767
14269,126,691,0.0562983
14269,126,690,0.0579595
14269,130,729,0.0581163
14269,127,702,0.0573339
14269,127,701,0.0633002
14269,130,727,0.066221
14269,128,713,0.0162348
14269,127,699,0.0537188
14269,130,733,0.0389303
14269,127,692,0.0100303
14269,129,719,0.0587007
14269,129,720,0.0650287
14269,130,724,0.0575346
14269,130,731,0.0592562
14269,126,688,0.0581404
14269,130,730,0.0647443
14269,127,695,0.0557244
14269,127,693,0.0491154
14269,130,725,0.0556113
14269,127,700,0.059465
14269,131,734,0.0486023
14269,128,704,0.0530861
14269,131,735,0.0614539
14269,128,706,0.0530691
14269,127,696,0.0656859
14269,127,703,0.00295055
14269,128,708,0.0662949
14269,129,713,0.041323
14270,109,1202,0.0577282
14270,110,1216,0.0535712
14270,110,1220,0.0452264
14270,111,1222,0.0492601
14270,110,1213,0.0542991
14270,110,1217,0.0491592
14270,110,1209,0.0566975
14270,109,1199,0.059848
14270,110,1219,0.0686588
14270,111,1232,0.0265566
14270,110,1206,0.0699826
14270,110,1212,0.0611838
14270,110,1208,0.0578808
14270,111,1229,0.0634069
14270,110,1218,0.0584797
14270,110,1203,0.0295024
14270,111,1227,0.0577162
14270,111,1223,0.0602912
14270,110,1210,0.0535755
14270,109,1198,0.0553024
14270,111,1226,0.0574541
14270,111,1231,0.0606757
14270,111,1220,0.0200076
14270,110,1207,0.0580272
14270,111,1225,0.0661693
14270,111,1230,0.0512822
14270,111,1228,0.0514865
14270,110,1211,0.0497963
14270,109,1197,0.0524362
14270,109,1203,0.0192287
14270,111,1221,0.054642
14270,109,1196,0.0419818
14270,110,1215,0.0535235
14270,109,1201,0.0532228
14270,111,1224,0.0612086
14270,110,1204,0.0609288
14270,109,1200,0.0451296
14270,110,1214,0.0621901
14270,110,1205,0.059703
14271,319,1278,0.0565137
14271,319,1272,0.0666516
14271,319,1265,0.0588013
14271,319,1257,0.0597232
14271,319,1270,0.0584781
14271,319,1269,0.0554264
14271,319,1277,0.0456674
14271,319,1271,0.0587185
14271,319,1279,0.0605192
14271,319,1275,0.0597656
14271,319,1266,0.0617993
14271,319,1263,0.05863
14271,319,1256,0.064546
14271,319,1261,0.0538202
14271,319,1274,0.0557001
14271,319,1276,0.064693
14271,319,1264,0.0586242
14271,319,1254,0.0446446
14271,319,1268,0.0643233
14271,319,1258,0.0618207
14271,319,1267,0.0568787
14271,319,1255,0.0506002
14271,319,1262,0.0583389
